TimeStamp,OrderId,OrderStatus,VehicleId,unix_timestamp
1801,433582,ASSIGNED,33,1591223401
1801,455273,ASSIGNED,33,1591223401
1801,730617,ASSIGNED,25,1591223401
1801,916229,ASSIGNED,7,1591223401
1801,233044,ASSIGNED,47,1591223401
1801,116451,ASSIGNED,11,1591223401
1801,181029,ASSIGNED,47,1591223401
1801,515680,ASSIGNED,11,1591223401
1801,195691,ASSIGNED,47,1591223401
1801,448687,ASSIGNED,11,1591223401
1801,16173,ASSIGNED,47,1591223401
1801,623304,ASSIGNED,25,1591223401
1801,566923,ASSIGNED,25,1591223401
1801,321101,ASSIGNED,20,1591223401
1801,12941,ASSIGNED,25,1591223401
1801,722320,ASSIGNED,36,1591223401
1801,552983,ASSIGNED,36,1591223401
1801,526755,ASSIGNED,36,1591223401
1801,383158,ASSIGNED,20,1591223401
1801,836730,ASSIGNED,20,1591223401
1801,994419,ASSIGNED,36,1591223401
1801,347012,ASSIGNED,34,1591223401
1801,420233,ASSIGNED,36,1591223401
1801,409367,ASSIGNED,34,1591223401
1801,531247,ASSIGNED,34,1591223401
1801,367410,ASSIGNED,20,1591223401
1801,942792,ASSIGNED,34,1591223401
1801,878295,ASSIGNED,20,1591223401
1801,157555,ASSIGNED,11,1591223401
1801,129929,ASSIGNED,34,1591223401
1801,443279,ASSIGNED,20,1591223401
1801,969164,ASSIGNED,33,1591223401
1801,759881,ASSIGNED,20,1591223401
1801,824907,ASSIGNED,11,1591223401
1801,718658,ASSIGNED,11,1591223401
1801,384213,ASSIGNED,34,1591223401
1801,128721,ASSIGNED,33,1591223401
1801,437712,ASSIGNED,26,1591223401
1801,324449,ASSIGNED,26,1591223401
1801,921727,ASSIGNED,26,1591223401
1801,72062,ASSIGNED,40,1591223401
1801,880645,ASSIGNED,40,1591223401
1801,238475,ASSIGNED,40,1591223401
1801,360472,ASSIGNED,40,1591223401
1801,492718,ASSIGNED,26,1591223401
1801,294058,ASSIGNED,26,1591223401
1801,4020,ASSIGNED,40,1591223401
1801,705713,ASSIGNED,24,1591223401
1801,545994,ASSIGNED,24,1591223401
1801,891864,ASSIGNED,24,1591223401
1801,200158,ASSIGNED,24,1591223401
1801,357487,ASSIGNED,11,1591223401
1800,853468,UNASSIGNED,-1,1591223400
1801,853468,ASSIGNED,49,1591223401
1860,444877,UNASSIGNED,-1,1591223460
1861,444877,ASSIGNED,48,1591223461
1880,196414,UNASSIGNED,-1,1591223480
1881,196414,ASSIGNED,48,1591223481
2010,873643,IN_PROGRESS,44,1591223610
2120,786398,IN_PROGRESS,31,1591223720
2120,76147,UNASSIGNED,-1,1591223720
2121,76147,ASSIGNED,42,1591223721
2218,738939,IN_PROGRESS,12,1591223818
2321,444877,IN_PROGRESS,48,1591223921
2321,231880,UNASSIGNED,-1,1591223921
2322,231880,ASSIGNED,32,1591223922
2360,492511,UNASSIGNED,-1,1591223960
2361,492511,ASSIGNED,44,1591223961
2371,963918,UNASSIGNED,-1,1591223971
2372,963918,ASSIGNED,46,1591223972
2404,426884,IN_PROGRESS,49,1591224004
2410,934927,UNASSIGNED,-1,1591224010
2411,934927,ASSIGNED,18,1591224011
2732,275305,UNASSIGNED,-1,1591224332
2733,275305,ASSIGNED,49,1591224333
2790,320831,UNASSIGNED,-1,1591224390
2791,320831,ASSIGNED,18,1591224391
3011,455881,IN_PROGRESS,40,1591224611
3122,934927,IN_PROGRESS,18,1591224722
3140,832455,UNASSIGNED,-1,1591224740
3141,832455,ASSIGNED,50,1591224741
3480,610486,UNASSIGNED,-1,1591225080
3481,610486,ASSIGNED,22,1591225081
3507,963918,IN_PROGRESS,46,1591225107
3620,927932,UNASSIGNED,-1,1591225220
3621,927932,ASSIGNED,47,1591225221
3655,76147,IN_PROGRESS,42,1591225255
3703,853468,IN_PROGRESS,49,1591225303
3755,618252,IN_PROGRESS,3,1591225355
3755,541704,IN_PROGRESS,3,1591225355
3823,764524,IN_PROGRESS,33,1591225423
3823,433582,IN_PROGRESS,33,1591225423
3823,455273,IN_PROGRESS,33,1591225423
3823,273043,IN_PROGRESS,33,1591225423
3830,484343,DELIVERED,9,1591225430
3840,832455,IN_PROGRESS,50,1591225440
3841,12941,IN_PROGRESS,25,1591225441
3841,566923,IN_PROGRESS,25,1591225441
3841,730617,IN_PROGRESS,25,1591225441
3841,623304,IN_PROGRESS,25,1591225441
3860,831555,UNASSIGNED,-1,1591225460
3861,831555,ASSIGNED,32,1591225461
3966,82727,UNASSIGNED,-1,1591225566
3967,82727,ASSIGNED,13,1591225567
4064,800112,IN_PROGRESS,44,1591225664
4064,108241,IN_PROGRESS,31,1591225664
4230,455881,DELIVERED,40,1591225830
4291,231880,IN_PROGRESS,32,1591225891
4333,492511,IN_PROGRESS,44,1591225933
4355,243995,UNASSIGNED,-1,1591225955
4356,243995,ASSIGNED,22,1591225956
4493,196414,IN_PROGRESS,48,1591226093
4539,610486,IN_PROGRESS,22,1591226139
4645,117612,UNASSIGNED,-1,1591226245
4646,117612,ASSIGNED,32,1591226246
4686,496647,UNASSIGNED,-1,1591226286
4687,496647,ASSIGNED,50,1591226287
4929,831555,IN_PROGRESS,32,1591226529
4956,540731,IN_PROGRESS,40,1591226556
4956,596991,DELIVERED,40,1591226556
4970,702175,UNASSIGNED,-1,1591226570
4971,702175,ASSIGNED,25,1591226571
5000,275305,IN_PROGRESS,49,1591226600
5020,76147,DELIVERED,42,1591226620
5041,738939,DELIVERED,12,1591226641
5113,618252,DELIVERED,3,1591226713
5190,497231,IN_PROGRESS,7,1591226790
5190,989083,DELIVERED,7,1591226790
5300,166890,UNASSIGNED,-1,1591226900
5301,166890,ASSIGNED,18,1591226901
5372,351636,UNASSIGNED,-1,1591226972
5373,351636,ASSIGNED,23,1591226973
5468,492511,DELIVERED,44,1591227068
5484,82727,IN_PROGRESS,13,1591227084
5540,967978,UNASSIGNED,-1,1591227140
5541,967978,ASSIGNED,3,1591227141
5540,511612,UNASSIGNED,-1,1591227140
5541,511612,ASSIGNED,35,1591227141
5609,541704,DELIVERED,3,1591227209
5618,963918,DELIVERED,46,1591227218
5766,538368,UNASSIGNED,-1,1591227366
5767,538368,ASSIGNED,1,1591227367
5780,792133,UNASSIGNED,-1,1591227380
5781,792133,ASSIGNED,48,1591227381
5799,496647,IN_PROGRESS,50,1591227399
5825,243995,IN_PROGRESS,22,1591227425
5825,433582,DELIVERED,33,1591227425
5825,455273,DELIVERED,33,1591227425
5855,962819,IN_PROGRESS,40,1591227455
5961,58375,IN_PROGRESS,42,1591227561
5961,122591,IN_PROGRESS,42,1591227561
5971,116451,IN_PROGRESS,11,1591227571
5971,515680,IN_PROGRESS,11,1591227571
5985,233044,IN_PROGRESS,47,1591227585
5985,195691,IN_PROGRESS,47,1591227585
5985,181029,IN_PROGRESS,47,1591227585
5985,16173,IN_PROGRESS,47,1591227585
6001,511612,IN_PROGRESS,35,1591227601
6010,685256,UNASSIGNED,-1,1591227610
6011,685256,ASSIGNED,33,1591227611
6195,800112,DELIVERED,44,1591227795
6197,934927,DELIVERED,18,1591227797
6254,275305,DELIVERED,49,1591227854
6261,831555,DELIVERED,32,1591227861
6315,538368,IN_PROGRESS,1,1591227915
6328,351636,IN_PROGRESS,23,1591227928
6399,108241,DELIVERED,31,1591227999
6427,916229,IN_PROGRESS,7,1591228027
6478,685256,IN_PROGRESS,33,1591228078
6485,12941,DELIVERED,25,1591228085
6530,722682,UNASSIGNED,-1,1591228130
6531,722682,ASSIGNED,28,1591228131
6631,962819,DELIVERED,40,1591228231
6737,792133,IN_PROGRESS,48,1591228337
6963,873643,DELIVERED,44,1591228563
7086,686806,UNASSIGNED,-1,1591228686
7087,686806,ASSIGNED,13,1591228687
7102,122591,DELIVERED,42,1591228702
7120,16173,DELIVERED,47,1591228720
7180,786398,DELIVERED,31,1591228780
7250,318048,UNASSIGNED,-1,1591228850
7251,318048,ASSIGNED,35,1591228851
7264,722682,IN_PROGRESS,28,1591228864
7383,496647,DELIVERED,50,1591228983
7454,515680,DELIVERED,11,1591229054
7494,320831,IN_PROGRESS,18,1591229094
7494,426884,DELIVERED,49,1591229094
7494,853468,DELIVERED,49,1591229094
7494,30993,UNASSIGNED,-1,1591229094
7495,30993,ASSIGNED,19,1591229095
7550,886977,UNASSIGNED,-1,1591229150
7551,886977,ASSIGNED,9,1591229151
7580,194167,UNASSIGNED,-1,1591229180
7581,194167,ASSIGNED,9,1591229181
7623,151759,UNASSIGNED,-1,1591229223
7624,151759,ASSIGNED,7,1591229224
7691,702175,IN_PROGRESS,25,1591229291
7728,151759,IN_PROGRESS,7,1591229328
7743,243995,DELIVERED,22,1591229343
7780,417978,UNASSIGNED,-1,1591229380
7781,417978,ASSIGNED,39,1591229381
7828,497231,DELIVERED,7,1591229428
7828,916229,DELIVERED,7,1591229428
7840,220972,UNASSIGNED,-1,1591229440
7841,220972,ASSIGNED,23,1591229441
7852,117612,IN_PROGRESS,32,1591229452
7852,231880,DELIVERED,32,1591229452
7886,540731,DELIVERED,40,1591229486
7914,732577,UNASSIGNED,-1,1591229514
7915,732577,ASSIGNED,25,1591229515
7963,195691,DELIVERED,47,1591229563
8046,143076,IN_PROGRESS,20,1591229646
8046,383158,IN_PROGRESS,20,1591229646
8046,321101,IN_PROGRESS,20,1591229646
8046,836730,IN_PROGRESS,20,1591229646
8093,511612,DELIVERED,35,1591229693
8111,552983,IN_PROGRESS,36,1591229711
8111,722320,IN_PROGRESS,36,1591229711
8111,994419,IN_PROGRESS,36,1591229711
8111,526755,IN_PROGRESS,36,1591229711
8150,58375,DELIVERED,42,1591229750
8181,82727,DELIVERED,13,1591229781
8233,30993,IN_PROGRESS,19,1591229833
8273,967978,IN_PROGRESS,3,1591229873
8273,53308,DELIVERED,3,1591229873
8362,318048,IN_PROGRESS,35,1591229962
8372,888716,UNASSIGNED,-1,1591229972
8373,888716,ASSIGNED,24,1591229973
8544,417978,IN_PROGRESS,39,1591230144
8580,830853,UNASSIGNED,-1,1591230180
8581,830853,ASSIGNED,50,1591230181
8600,77175,UNASSIGNED,-1,1591230200
8601,77175,ASSIGNED,32,1591230201
8612,508926,DELIVERED,42,1591230212
8625,792133,DELIVERED,48,1591230225
8659,351636,DELIVERED,23,1591230259
8710,513692,UNASSIGNED,-1,1591230310
8711,513692,ASSIGNED,23,1591230311
8726,686806,IN_PROGRESS,13,1591230326
8736,448687,IN_PROGRESS,11,1591230336
8765,685256,DELIVERED,33,1591230365
8820,886977,IN_PROGRESS,9,1591230420
8997,830853,IN_PROGRESS,50,1591230597
8997,832455,DELIVERED,50,1591230597
9072,220972,IN_PROGRESS,23,1591230672
9085,34459,UNASSIGNED,-1,1591230685
9086,34459,ASSIGNED,50,1591230686
9146,538368,DELIVERED,1,1591230746
9169,196414,DELIVERED,48,1591230769
9174,92378,UNASSIGNED,-1,1591230774
9175,92378,ASSIGNED,6,1591230775
9174,214376,UNASSIGNED,-1,1591230774
9175,214376,ASSIGNED,19,1591230775
9183,21518,UNASSIGNED,-1,1591230783
9184,21518,ASSIGNED,25,1591230784
9200,927932,IN_PROGRESS,47,1591230800
9221,836730,DELIVERED,20,1591230821
9363,991393,UNASSIGNED,-1,1591230963
9364,991393,ASSIGNED,18,1591230964
9424,166890,IN_PROGRESS,18,1591231024
9473,513692,IN_PROGRESS,23,1591231073
9490,383158,DELIVERED,20,1591231090
9638,121666,UNASSIGNED,-1,1591231238
9639,121666,ASSIGNED,35,1591231239
9663,194167,IN_PROGRESS,9,1591231263
9714,444877,DELIVERED,48,1591231314
9740,722682,DELIVERED,28,1591231340
9812,519222,UNASSIGNED,-1,1591231412
9813,519222,ASSIGNED,13,1591231413
9974,117612,DELIVERED,32,1591231574
10000,34459,IN_PROGRESS,50,1591231600
10014,952014,UNASSIGNED,-1,1591231614
10015,952014,ASSIGNED,12,1591231615
10030,610486,DELIVERED,22,1591231630
10052,531247,IN_PROGRESS,34,1591231652
10052,347012,IN_PROGRESS,34,1591231652
10052,409367,IN_PROGRESS,34,1591231652
10052,384213,IN_PROGRESS,34,1591231652
10060,4660,UNASSIGNED,-1,1591231660
10061,4660,ASSIGNED,12,1591231661
10083,702175,DELIVERED,25,1591231683
10157,367410,IN_PROGRESS,20,1591231757
10273,994419,DELIVERED,36,1591231873
10322,214376,IN_PROGRESS,19,1591231922
10375,927932,DELIVERED,47,1591231975
10456,967978,DELIVERED,3,1591232056
10510,445720,UNASSIGNED,-1,1591232110
10511,445720,ASSIGNED,47,1591232111
10551,77175,IN_PROGRESS,32,1591232151
10600,820409,UNASSIGNED,-1,1591232200
10601,820409,ASSIGNED,42,1591232201
10628,566923,DELIVERED,25,1591232228
10729,121666,IN_PROGRESS,35,1591232329
10766,140098,UNASSIGNED,-1,1591232366
10767,140098,ASSIGNED,7,1591232367
10772,820409,IN_PROGRESS,42,1591232372
10804,445720,IN_PROGRESS,47,1591232404
10916,448687,DELIVERED,11,1591232516
11005,166890,DELIVERED,18,1591232605
11005,320831,DELIVERED,18,1591232605
11005,781703,UNASSIGNED,-1,1591232605
11006,781703,ASSIGNED,42,1591232606
11020,430035,UNASSIGNED,-1,1591232620
11021,430035,ASSIGNED,1,1591232621
11050,711026,UNASSIGNED,-1,1591232650
11051,711026,ASSIGNED,19,1591232651
11238,513692,DELIVERED,23,1591232838
11246,430035,IN_PROGRESS,1,1591232846
11260,787532,UNASSIGNED,-1,1591232860
11261,787532,ASSIGNED,40,1591232861
11264,121666,DELIVERED,35,1591232864
11279,384213,DELIVERED,34,1591232879
11395,732577,IN_PROGRESS,25,1591232995
11395,623304,DELIVERED,25,1591232995
11464,445720,DELIVERED,47,1591233064
11464,128136,UNASSIGNED,-1,1591233064
11465,128136,ASSIGNED,36,1591233065
11485,74213,UNASSIGNED,-1,1591233085
11486,74213,ASSIGNED,49,1591233086
11548,394972,UNASSIGNED,-1,1591233148
11549,394972,ASSIGNED,38,1591233149
11578,952014,IN_PROGRESS,12,1591233178
11700,56831,UNASSIGNED,-1,1591233300
11701,56831,ASSIGNED,31,1591233301
11780,368975,UNASSIGNED,-1,1591233380
11781,368975,ASSIGNED,31,1591233381
11801,991393,IN_PROGRESS,18,1591233401
11809,318048,DELIVERED,35,1591233409
11845,413919,UNASSIGNED,-1,1591233445
11846,413919,ASSIGNED,8,1591233446
11860,56831,IN_PROGRESS,31,1591233460
11898,92378,IN_PROGRESS,6,1591233498
11935,140098,IN_PROGRESS,7,1591233535
11943,128721,IN_PROGRESS,33,1591233543
11943,969164,IN_PROGRESS,33,1591233543
11948,531247,DELIVERED,34,1591233548
11965,324449,IN_PROGRESS,26,1591233565
11965,437712,IN_PROGRESS,26,1591233565
11967,781703,IN_PROGRESS,42,1591233567
11993,367410,DELIVERED,20,1591233593
12074,824907,IN_PROGRESS,11,1591233674
12074,718658,IN_PROGRESS,11,1591233674
12074,157555,IN_PROGRESS,11,1591233674
12080,539821,UNASSIGNED,-1,1591233680
12081,539821,ASSIGNED,19,1591233681
12100,394972,IN_PROGRESS,38,1591233700
12323,942792,IN_PROGRESS,34,1591233923
12323,129929,IN_PROGRESS,34,1591233923
12386,181029,DELIVERED,47,1591233986
12386,233044,DELIVERED,47,1591233986
12397,128136,IN_PROGRESS,36,1591233997
12409,417978,DELIVERED,39,1591234009
12471,413919,IN_PROGRESS,8,1591234071
12569,194167,DELIVERED,9,1591234169
12610,214376,DELIVERED,19,1591234210
12623,220972,DELIVERED,23,1591234223
12626,361859,UNASSIGNED,-1,1591234226
12627,361859,ASSIGNED,13,1591234227
12748,77175,DELIVERED,32,1591234348
12812,787532,IN_PROGRESS,40,1591234412
12904,21518,IN_PROGRESS,25,1591234504
12918,324449,DELIVERED,26,1591234518
12956,140098,DELIVERED,7,1591234556
12993,781703,DELIVERED,42,1591234593
13008,74213,IN_PROGRESS,49,1591234608
13070,519222,IN_PROGRESS,13,1591234670
13070,361859,IN_PROGRESS,13,1591234670
13070,394972,DELIVERED,38,1591234670
13130,324088,UNASSIGNED,-1,1591234730
13131,324088,ASSIGNED,28,1591234731
13220,860035,UNASSIGNED,-1,1591234820
13221,860035,ASSIGNED,42,1591234821
13293,589681,UNASSIGNED,-1,1591234893
13294,589681,ASSIGNED,48,1591234894
13335,443279,IN_PROGRESS,20,1591234935
13335,878295,IN_PROGRESS,20,1591234935
13413,224197,UNASSIGNED,-1,1591235013
13414,224197,ASSIGNED,46,1591235014
13463,877559,UNASSIGNED,-1,1591235063
13464,877559,ASSIGNED,16,1591235064
13505,56831,DELIVERED,31,1591235105
13505,98345,UNASSIGNED,-1,1591235105
13506,98345,ASSIGNED,48,1591235106
13533,128136,DELIVERED,36,1591235133
13598,224197,IN_PROGRESS,46,1591235198
13620,151759,DELIVERED,7,1591235220
13675,413919,DELIVERED,8,1591235275
13706,233469,UNASSIGNED,-1,1591235306
13707,233469,ASSIGNED,34,1591235307
13759,705713,IN_PROGRESS,24,1591235359
13759,545994,IN_PROGRESS,24,1591235359
13759,891864,IN_PROGRESS,24,1591235359
13759,200158,IN_PROGRESS,24,1591235359
13765,324088,IN_PROGRESS,28,1591235365
13773,921727,IN_PROGRESS,26,1591235373
13773,492718,IN_PROGRESS,26,1591235373
13773,294058,IN_PROGRESS,26,1591235373
13801,21518,DELIVERED,25,1591235401
13809,589681,IN_PROGRESS,48,1591235409
13865,539821,IN_PROGRESS,19,1591235465
13865,30993,DELIVERED,19,1591235465
13871,969164,DELIVERED,33,1591235471
13871,128721,DELIVERED,33,1591235471
13908,420233,IN_PROGRESS,36,1591235508
13989,34459,DELIVERED,50,1591235589
14028,860035,IN_PROGRESS,42,1591235628
14060,301776,UNASSIGNED,-1,1591235660
14061,301776,ASSIGNED,24,1591235661
14119,886977,DELIVERED,9,1591235719
14223,613336,UNASSIGNED,-1,1591235823
14224,613336,ASSIGNED,11,1591235824
14238,732577,DELIVERED,25,1591235838
14238,730617,DELIVERED,25,1591235838
14277,711026,IN_PROGRESS,19,1591235877
14277,539821,DELIVERED,19,1591235877
14279,368975,IN_PROGRESS,31,1591235879
14282,718658,DELIVERED,11,1591235882
14306,954917,UNASSIGNED,-1,1591235906
14307,954917,ASSIGNED,12,1591235907
14357,787532,DELIVERED,40,1591235957
14365,877559,IN_PROGRESS,16,1591235965
14476,962047,UNASSIGNED,-1,1591236076
14477,962047,ASSIGNED,24,1591236077
14546,780164,UNASSIGNED,-1,1591236146
14547,780164,ASSIGNED,31,1591236147
14646,764524,DELIVERED,33,1591236246
14661,686806,DELIVERED,13,1591236261
14661,519222,DELIVERED,13,1591236261
14661,361859,DELIVERED,13,1591236261
14718,952014,DELIVERED,12,1591236318
14763,303855,UNASSIGNED,-1,1591236363
14764,303855,ASSIGNED,19,1591236364
14833,224197,DELIVERED,46,1591236433
14836,860035,DELIVERED,42,1591236436
14856,430035,DELIVERED,1,1591236456
14856,597580,UNASSIGNED,-1,1591236456
14857,597580,ASSIGNED,32,1591236457
14870,912551,UNASSIGNED,-1,1591236470
14871,912551,ASSIGNED,14,1591236471
15076,553608,UNASSIGNED,-1,1591236676
15077,553608,ASSIGNED,3,1591236677
15182,991393,DELIVERED,18,1591236782
15225,830853,DELIVERED,50,1591236825
15251,597580,IN_PROGRESS,32,1591236851
15256,553608,IN_PROGRESS,3,1591236856
15263,4660,IN_PROGRESS,12,1591236863
15279,360472,IN_PROGRESS,40,1591236879
15279,238475,IN_PROGRESS,40,1591236879
15279,72062,IN_PROGRESS,40,1591236879
15279,880645,IN_PROGRESS,40,1591236879
15295,233469,IN_PROGRESS,34,1591236895
15306,273043,DELIVERED,33,1591236906
15312,780164,IN_PROGRESS,31,1591236912
15530,979206,UNASSIGNED,-1,1591237130
15531,979206,ASSIGNED,3,1591237131
15622,357487,IN_PROGRESS,11,1591237222
15656,912551,IN_PROGRESS,14,1591237256
15695,92378,DELIVERED,6,1591237295
15730,683140,UNASSIGNED,-1,1591237330
15731,683140,ASSIGNED,13,1591237331
15735,820409,DELIVERED,42,1591237335
15921,683140,IN_PROGRESS,13,1591237521
16113,294058,DELIVERED,26,1591237713
16138,74213,DELIVERED,49,1591237738
16157,303855,IN_PROGRESS,19,1591237757
16381,98345,IN_PROGRESS,48,1591237981
16443,784621,UNASSIGNED,-1,1591238043
16444,784621,ASSIGNED,45,1591238044
16701,357487,DELIVERED,11,1591238301
16743,789539,UNASSIGNED,-1,1591238343
16744,789539,ASSIGNED,3,1591238344
16750,146583,UNASSIGNED,-1,1591238350
16751,146583,ASSIGNED,16,1591238351
16873,451028,UNASSIGNED,-1,1591238473
16874,451028,ASSIGNED,13,1591238474
16908,324088,DELIVERED,28,1591238508
16913,360472,DELIVERED,40,1591238513
16940,954917,IN_PROGRESS,12,1591238540
16940,4660,DELIVERED,12,1591238540
17150,242617,UNASSIGNED,-1,1591238750
17151,242617,ASSIGNED,26,1591238751
17168,784621,IN_PROGRESS,45,1591238768
17428,824907,DELIVERED,11,1591239028
17440,979206,IN_PROGRESS,3,1591239040
17440,553608,DELIVERED,3,1591239040
17458,780164,DELIVERED,31,1591239058
17458,59715,UNASSIGNED,-1,1591239058
17459,59715,ASSIGNED,1,1591239059
17517,451028,IN_PROGRESS,13,1591239117
17518,346898,UNASSIGNED,-1,1591239118
17519,346898,ASSIGNED,20,1591239119
17616,59715,IN_PROGRESS,1,1591239216
17681,912551,DELIVERED,14,1591239281
17745,240026,UNASSIGNED,-1,1591239345
17746,240026,ASSIGNED,22,1591239346
17748,4020,IN_PROGRESS,40,1591239348
17950,240026,IN_PROGRESS,22,1591239550
18195,613336,IN_PROGRESS,11,1591239795
18306,954917,DELIVERED,12,1591239906
18408,375243,UNASSIGNED,-1,1591240008
18409,375243,ASSIGNED,12,1591240009
18503,326750,UNASSIGNED,-1,1591240103
18504,326750,ASSIGNED,30,1591240104
18505,589681,DELIVERED,48,1591240105
18505,98345,DELIVERED,48,1591240105
18606,375243,IN_PROGRESS,12,1591240206
18660,819041,UNASSIGNED,-1,1591240260
18661,819041,ASSIGNED,1,1591240261
18746,333515,UNASSIGNED,-1,1591240346
18747,333515,ASSIGNED,15,1591240347
18765,521628,UNASSIGNED,-1,1591240365
18766,521628,ASSIGNED,9,1591240366
18780,311476,UNASSIGNED,-1,1591240380
18781,311476,ASSIGNED,3,1591240381
19003,789539,IN_PROGRESS,3,1591240603
19181,646167,UNASSIGNED,-1,1591240781
19182,646167,ASSIGNED,11,1591240782
19259,242617,IN_PROGRESS,26,1591240859
19280,368975,DELIVERED,31,1591240880
19342,819041,IN_PROGRESS,1,1591240942
19342,59715,DELIVERED,1,1591240942
19346,832751,UNASSIGNED,-1,1591240946
19347,832751,ASSIGNED,22,1591240947
19415,279226,UNASSIGNED,-1,1591241015
19416,279226,ASSIGNED,40,1591241016
19446,70802,UNASSIGNED,-1,1591241046
19447,70802,ASSIGNED,30,1591241047
19493,521628,IN_PROGRESS,9,1591241093
19530,326750,IN_PROGRESS,30,1591241130
19530,70802,IN_PROGRESS,30,1591241130
19555,474766,UNASSIGNED,-1,1591241155
19556,474766,ASSIGNED,6,1591241156
19562,613336,DELIVERED,11,1591241162
19598,451028,DELIVERED,13,1591241198
19686,282314,UNASSIGNED,-1,1591241286
19687,282314,ASSIGNED,12,1591241287
19813,135538,UNASSIGNED,-1,1591241413
19814,135538,ASSIGNED,15,1591241414
20308,282314,IN_PROGRESS,12,1591241908
20335,116451,DELIVERED,11,1591241935
20335,157555,DELIVERED,11,1591241935
20410,519652,UNASSIGNED,-1,1591242010
20411,519652,ASSIGNED,22,1591242011
20878,856978,UNASSIGNED,-1,1591242478
20879,856978,ASSIGNED,1,1591242479
20878,359598,UNASSIGNED,-1,1591242478
20879,359598,ASSIGNED,39,1591242479
21109,646167,IN_PROGRESS,11,1591242709
21145,347922,UNASSIGNED,-1,1591242745
21146,347922,ASSIGNED,11,1591242746
21165,154933,UNASSIGNED,-1,1591242765
21166,154933,ASSIGNED,6,1591242766
21210,743812,UNASSIGNED,-1,1591242810
21211,743812,ASSIGNED,39,1591242811
21423,227927,UNASSIGNED,-1,1591243023
21424,227927,ASSIGNED,39,1591243024
21555,198895,UNASSIGNED,-1,1591243155
21556,198895,ASSIGNED,12,1591243156
21918,347922,IN_PROGRESS,11,1591243518
21985,858018,UNASSIGNED,-1,1591243585
21986,858018,ASSIGNED,20,1591243586
22438,302124,UNASSIGNED,-1,1591244038
22439,302124,ASSIGNED,6,1591244039
22465,519652,IN_PROGRESS,22,1591244065
22765,411870,UNASSIGNED,-1,1591244365
22766,411870,ASSIGNED,1,1591244366
23110,612025,UNASSIGNED,-1,1591244710
23111,612025,ASSIGNED,36,1591244711
23365,191982,UNASSIGNED,-1,1591244965
23366,191982,ASSIGNED,31,1591244966
23590,952944,UNASSIGNED,-1,1591245190
23591,952944,ASSIGNED,4,1591245191
23660,696237,UNASSIGNED,-1,1591245260
23661,696237,ASSIGNED,4,1591245261
23688,443279,DELIVERED,20,1591245288
23688,521628,DELIVERED,9,1591245288
23688,65211,UNASSIGNED,-1,1591245288
23689,65211,ASSIGNED,12,1591245289
23960,26838,UNASSIGNED,-1,1591245560
23961,26838,ASSIGNED,16,1591245561
24020,926036,UNASSIGNED,-1,1591245620
24021,926036,ASSIGNED,28,1591245621
24140,830655,UNASSIGNED,-1,1591245740
24141,830655,ASSIGNED,25,1591245741
24522,759881,IN_PROGRESS,20,1591246122
24560,571863,UNASSIGNED,-1,1591246160
24561,571863,ASSIGNED,25,1591246161
24607,952944,IN_PROGRESS,4,1591246207
24622,673119,UNASSIGNED,-1,1591246222
24623,673119,ASSIGNED,7,1591246223
25040,561318,UNASSIGNED,-1,1591246640
25041,561318,ASSIGNED,7,1591246641
25047,696237,IN_PROGRESS,4,1591246647
25047,427228,UNASSIGNED,-1,1591246647
25048,427228,ASSIGNED,28,1591246648
